Checked,Ion,Charge,Molecular Weight,m/z,RT [min],FWHM [min],# MI,Area,Parent Area [%],Study File ID
FALSE,[M-H]-1,-1,765.23598,764.2287,2.256,0.076,3,11746.76575,27.637,F1
FALSE,[M-H]-1,-1,779.66133,778.65405,11.512,0.124,2,43531.89744,100.0,F1
FALSE,[M-H]-1,-1,1013.58693,1012.57965,11.441,0.089,2,43470.77994,100.0,F1
FALSE,[M-H]-1,-1,907.76484,906.75757,13.823,0.081,3,43449.52412,100.0,F1
FALSE,[M-H]-1,-1,516.2198,515.21252,0.547,0.052,2,43446.00793,100.0,F1
FALSE,[M-H]-1,-1,1095.8603,1094.85303,17.184,0.137,3,43421.91951,100.0,F1
FALSE,[M-H]-1,-1,1055.1335,1054.12622,21.848,0.15,3,43365.31881,100.0,F1
FALSE,[M-H]-1,-1,924.47212,923.46484,6.639,0.046,3,43352.12143,100.0,F1
FALSE,[M-H]-1,-1,809.5793,808.57202,7.706,0.048,2,43342.91503,100.0,F1
FALSE,[M-H]-1,-1,841.6996,840.69232,12.75,0.105,3,43319.20722,100.0,F1
FALSE,[M-H]-1,-1,860.6429,859.63562,11.57,0.037,2,10539.13337,100.0,F1
FALSE,[M-H]-1,-1,965.61494,964.60767,7.864,0.053,2,43211.57808,100.0,F1
FALSE,[M-H]-1,-1,334.28755,333.28027,2.255,0.08,2,43206.22322,100.0,F1
FALSE,[M-H]-1,-1,1108.82783,1107.82056,14.889,0.1,3,43161.47337,100.0,F1
FALSE,[M-H]-1,-1,1059.88789,1058.88062,19.628,0.088,3,43145.90239,100.0,F1
FALSE,[M-H]-1,-1,1045.07527,1044.06799,21.247,0.305,2,43057.70111,100.0,F1
FALSE,[M-H]-1,-1,1522.93416,1521.92688,15.001,0.093,4,42976.61012,100.0,F1
FALSE,[M-H]-1,-1,1040.58797,1039.58069,0.962,0.047,2,42972.86568,100.0,F1
FALSE,[M-H]-1,-1,1280.83247,1279.8252,9.749,0.081,2,42919.311,100.0,F1
FALSE,[M-H]-1,-1,684.60292,683.59564,13.024,0.096,2,42910.98134,100.0,F1
FALSE,[M-H]-1,-1,1547.10847,1546.1012,8.97,0.058,2,42871.26258,100.0,F1
FALSE,[M-H]-1,-1,295.14207,294.1348,0.537,0.046,2,42857.28562,100.0,F1
FALSE,[M-H]-1,-1,865.54304,864.53577,10.012,0.093,2,42854.74467,100.0,F1
FALSE,[M-H]-1,-1,999.07185,998.06458,21.646,0.196,3,42830.71365,100.0,F1
FALSE,[M-H]-1,-1,284.97606,283.96878,29.236,0.165,2,42819.16474,100.0,F1
FALSE,[M-H]-1,-1,1547.10652,1546.09924,9.111,0.062,2,42779.95387,100.0,F1
FALSE,[M-H]-1,-1,1335.25215,1334.24487,13.472,0.063,3,42751.71128,100.0,F1
FALSE,[M-H]-1,-1,652.00227,650.995,29.023,0.139,2,42705.81267,100.0,F1
FALSE,[M-H]-1,-1,1527.01985,1526.01257,14.765,0.158,2,42663.25712,100.0,F1
FALSE,[M-H]-1,-1,909.57106,908.56378,8.148,0.057,2,42660.10319,100.0,F1
FALSE,[M-H]-1,-1,923.58693,922.57965,8.152,0.038,2,42645.13932,100.0,F1
FALSE,[M-H]-1,-1,1435.96846,1434.96118,13.641,0.081,3,42588.58335,100.0,F1
FALSE,[M-H]-1,-1,787.57149,786.56421,11.082,0.072,2,42560.19116,100.0,F1
FALSE,[M-H]-1,-1,1107.847,1106.83972,14.332,0.108,3,42548.10191,100.0,F1
FALSE,[M-H]-1,-1,993.66359,992.65631,13.387,0.088,3,42537.8306,100.0,F1
FALSE,[M-H]-1,-1,947.76271,946.75543,16.937,0.081,3,42493.18613,100.0,F1
FALSE,[M-H]-1,-1,925.84871,924.84143,16.907,0.141,3,42484.26905,100.0,F1
FALSE,[M-H]-1,-1,366.16948,365.1622,0.539,0.051,2,32868.66323,100.0,F1
FALSE,[M-H]-1,-1,584.38484,583.37756,6.754,0.06,2,42441.0144,100.0,F1
FALSE,[M-H]-1,-1,1526.93867,1525.9314,13.559,0.124,3,42427.31057,100.0,F1
FALSE,[M-H]-1,-1,1194.86128,1193.854,17.503,0.147,3,42384.48847,100.0,F1
FALSE,[M-H]-1,-1,1221.91682,1220.90955,18.017,0.138,2,42353.71472,100.0,F1
FALSE,[M-H]-1,-1,782.53132,781.52405,7.234,0.046,2,42325.62254,100.0,F1
FALSE,[M-H]-1,-1,857.51997,856.5127,8.395,0.054,2,42322.4942,100.0,F1
FALSE,[M-H]-1,-1,684.59236,683.58508,13.027,0.11,2,42257.46766,100.0,F1
FALSE,[M-H]-1,-1,1484.09944,1483.09216,9.958,0.069,3,42234.06843,100.0,F1
FALSE,[M-H]-1,-1,885.7289,884.72162,12.974,0.081,3,42197.22779,100.0,F1
FALSE,[M-H]-1,-1,339.95314,338.94586,29.013,0.122,2,42183.66821,100.0,F1
FALSE,[M-H]-1,-1,1452.08626,1451.07898,7.887,0.051,2,42169.55597,100.0,F1
FALSE,[M-H]-1,-1,1163.82417,1162.81689,12.783,0.099,3,15555.03249,36.981,F1
FALSE,[M-H]-1,-1,896.70924,895.70197,11.142,0.1,2,42009.01294,100.0,F1
FALSE,[M-H]-1,-1,855.67476,854.66748,12.109,0.116,2,41974.88049,100.0,F1
FALSE,[M-H]-1,-1,914.97767,913.9704,20.731,0.458,2,41947.4648,100.0,F1
FALSE,[M-H]-1,-1,656.56117,655.55389,12.096,0.098,2,41847.67555,100.0,F1
FALSE,[M-H]-1,-1,708.60255,707.59528,11.689,0.072,2,41843.67844,100.0,F1
FALSE,[M-H]-1,-1,1595.11043,1594.10315,8.507,0.071,2,41796.3767,100.0,F1
FALSE,[M-H]-1,-1,1316.87105,1315.86377,11.665,0.181,3,41772.24565,100.0,F1
FALSE,[M-H]-1,-1,412.3553,411.34802,7.311,0.357,2,41770.17063,100.0,F1
FALSE,[M-H]-1,-1,565.54432,564.53705,10.042,0.087,2,41768.46998,100.0,F1
FALSE,[M-H]-1,-1,899.74299,898.73572,13.459,0.097,2,41757.66716,100.0,F1
FALSE,[M-H]-1,-1,989.58986,988.58258,8.981,0.05,2,41728.82867,100.0,F1
FALSE,[M-H]-1,-1,1442.92756,1441.92029,12.969,0.119,2,41667.25514,100.0,F1
FALSE,[M-H]-1,-1,479.3383,478.33102,4.181,0.121,2,12802.07267,31.181,F1
FALSE,[M-H]-1,-1,724.64277,723.6355,12.855,0.089,2,41617.28998,100.0,F1
FALSE,[M-H]-1,-1,891.66035,890.65308,11.294,0.075,3,41514.44887,100.0,F1
FALSE,[M-H]-1,-1,922.4673,921.46002,7.467,0.041,2,41483.3614,100.0,F1
FALSE,[M-H]-1,-1,1550.03999,1549.03271,7.697,0.04,3,41470.87217,100.0,F1
FALSE,[M-H]-1,-1,465.32268,464.3154,1.86,0.176,2,41453.70667,100.0,F1
FALSE,[M-H]-1,-1,969.52363,968.51636,9.826,0.066,3,41404.95759,100.0,F1
FALSE,[M-H]-1,-1,224.03518,223.02791,16.17,0.074,2,41387.06374,100.0,F1
FALSE,[M-H]-1,-1,1003.76539,1002.75812,11.511,0.097,2,41385.71407,100.0,F1
FALSE,[M-H]-1,-1,514.3083,513.30103,6.445,0.062,2,41382.94874,100.0,F1
FALSE,[M-H]-1,-1,834.48213,833.47485,7.165,0.048,2,41373.70772,100.0,F1
FALSE,[M-H]-1,-1,1475.10298,1474.0957,17.596,0.091,3,41347.33602,100.0,F1
FALSE,[M-H]-1,-1,916.48469,915.47742,7.402,0.06,3,41346.21406,100.0,F1
FALSE,[M-H]-1,-1,1081.84627,1080.83899,16.831,0.12,3,41327.25161,100.0,F1
FALSE,[M-H]-1,-1,719.49605,718.48877,14.21,0.136,2,41323.56685,100.0,F1
FALSE,[M-H]-1,-1,665.59761,664.59033,11.368,0.079,2,41304.17721,100.0,F1
FALSE,[M-H]-1,-1,1553.21675,1552.20947,10.855,0.093,4,41298.35197,100.0,F1
FALSE,[M-H]-1,-1,1179.78682,1178.77954,10.3,0.071,2,41291.10729,100.0,F1
FALSE,[M-H]-1,-1,871.87288,870.8656,19.016,0.064,2,15502.80857,37.559,F1
FALSE,[M-H]-1,-1,997.57808,996.5708,10.19,0.059,3,41274.4354,100.0,F1
FALSE,[M-H]-1,-1,792.68574,791.67847,14.936,0.095,3,41271.101,100.0,F1
FALSE,[M-H]-1,-1,627.60927,626.60199,15.067,0.093,3,41257.77686,100.0,F1
FALSE,[M-H]-1,-1,830.51912,829.51184,6.451,0.066,2,41250.54222,100.0,F1
FALSE,[M-H]-1,-1,1033.70296,1032.69568,11.414,0.105,3,41220.29831,100.0,F1
FALSE,[M-H]-1,-1,354.21745,353.21017,4.752,0.095,2,41200.75909,100.0,F1
FALSE,[M-H]-1,-1,1187.89351,1186.88623,17.379,0.131,4,41194.58579,100.0,F1
FALSE,[M-H]-1,-1,759.6869,758.67963,13.342,0.088,3,41185.46747,100.0,F1
FALSE,[M-H]-1,-1,607.55543,606.54816,10.099,0.084,2,41179.38467,100.0,F1
FALSE,[M-H]-1,-1,735.65376,734.64648,12.548,0.103,2,41167.59926,100.0,F1
FALSE,[M-H]-1,-1,657.22297,656.2157,1.054,0.047,2,41166.25374,100.0,F1
FALSE,[M-H]-1,-1,964.73109,963.72382,15.473,0.128,4,41139.57752,100.0,F1
FALSE,[M-H]-1,-1,971.59871,970.59143,9.727,0.084,2,41120.84583,100.0,F1
FALSE,[M-H]-1,-1,334.14174,333.13446,0.552,0.048,2,41113.30938,100.0,F1
FALSE,[M-H]-1,-1,936.52815,935.52087,7.605,0.05,3,41089.80507,100.0,F1
FALSE,[M-H]-1,-1,1580.15962,1579.15234,9.932,0.055,2,41082.11638,100.0,F1
FALSE,[M-H]-1,-1,1218.85042,1217.84314,12.988,0.211,3,41057.17845,100.0,F1
FALSE,[M-H]-1,-1,1195.86323,1194.85596,18.017,0.12,4,40999.65132,100.0,F1
FALSE,[M-H]-1,-1,1087.69942,1086.69214,12.114,0.13,3,40988.49066,100.0,F1
FALSE,[M-H]-1,-1,706.53303,705.52576,10.986,0.072,3,40927.22756,100.0,F1
FALSE,[M-H]-1,-1,690.54542,689.53815,11.028,0.09,3,40922.75802,100.0,F1
FALSE,[M-H]-1,-1,965.5511,964.54382,8.247,0.089,2,40920.70925,100.0,F1
FALSE,[M-H]-1,-1,849.81666,848.80939,17.608,0.088,3,40688.78322,100.0,F1
FALSE,[M-H]-1,-1,529.97108,528.96381,29.077,0.054,2,35404.93283,100.0,F1
FALSE,[M-H]-1,-1,410.24373,409.23645,2.971,0.11,3,40537.3935,100.0,F1
FALSE,[M-H]-1,-1,789.66261,788.65533,14.052,0.143,3,40496.83962,100.0,F1
FALSE,[M-H]-1,-1,917.63515,916.62787,10.685,0.086,2,40481.7814,100.0,F1
FALSE,[M-H]-1,-1,755.66481,754.65753,12.997,0.08,3,40466.11003,100.0,F1
FALSE,[M-H]-1,-1,1569.93904,1568.93176,14.477,0.186,3,40465.77852,100.0,F1
FALSE,[M-H]-1,-1,319.15306,318.14578,1.077,0.105,2,40451.14876,100.0,F1
FALSE,[M-H]-1,-1,1051.62068,1050.6134,11.232,0.098,3,40372.35899,100.0,F1
FALSE,[M-H]-1,-1,565.3752,564.36792,2.057,0.176,2,40369.01362,100.0,F1
FALSE,[M-H]-1,-1,712.63344,711.62616,12.722,0.092,3,40344.9186,100.0,F1
FALSE,[M-H]-1,-1,1527.13569,1526.12842,9.991,0.066,4,40258.12339,100.0,F1
FALSE,[M-H]-1,-1,874.60353,873.59625,9.96,0.075,2,40200.68706,100.0,F1
FALSE,[M-H]-1,-1,942.51497,941.50769,8.441,0.05,2,40192.88244,100.0,F1
FALSE,[M-H]-1,-1,717.53132,716.52405,7.461,0.066,2,40165.34182,100.0,F1
FALSE,[M-H]-1,-1,927.68556,926.67828,10.874,0.107,3,40058.62005,100.0,F1
FALSE,[M-H]-1,-1,887.83223,886.82495,17.279,0.155,3,40058.21406,100.0,F1
FALSE,[M-H]-1,-1,1523.12739,1522.12012,10.139,0.066,3,40051.72557,100.0,F1
FALSE,[M-H]-1,-1,881.65712,880.64984,11.246,0.095,2,40021.12665,100.0,F1
FALSE,[M-H]-1,-1,686.58253,685.57526,11.58,0.091,3,40011.12577,100.0,F1
FALSE,[M-H]-1,-1,224.03518,223.02791,15.313,0.068,2,39957.33499,100.0,F1
FALSE,[M-H]-1,-1,759.57991,758.57263,10.507,0.073,2,39946.16334,100.0,F1
FALSE,[M-H]-1,-1,883.69203,882.68475,11.258,0.076,2,28918.27091,100.0,F1
FALSE,[M-H]-1,-1,639.58162,638.57434,11.431,0.082,2,39918.52033,100.0,F1
FALSE,[M-H]-1,-1,919.63069,918.62341,10.75,0.189,2,39915.17915,100.0,F1
FALSE,[M-H]-1,-1,822.61226,821.60498,11.893,0.08,2,39894.69196,100.0,F1
FALSE,[M-H]-1,-1,1214.77717,1213.7699,10.081,0.142,2,39836.2171,100.0,F1
FALSE,[M-H]-1,-1,703.6244,702.61713,11.366,0.071,2,39836.03352,100.0,F1
FALSE,[M-H]-1,-1,875.6158,874.60852,10.673,0.078,3,39783.24025,100.0,F1
FALSE,[M-H]-1,-1,945.74782,944.74054,16.117,0.119,3,39768.49978,100.0,F1
FALSE,[M-H]-1,-1,761.52327,760.51599,29.199,0.156,3,15152.65295,38.132,F1
FALSE,[M-H]-1,-1,937.60298,936.5957,8.924,0.055,2,39690.20558,100.0,F1
FALSE,[M-H]-1,-1,937.54304,936.53577,7.928,0.054,2,39678.56798,100.0,F1
FALSE,[M-H]-1,-1,1153.80757,1152.80029,11.351,0.076,2,14673.0711,37.175,F1
FALSE,[M-H]-1,-1,1150.80415,1149.79688,12.089,0.121,3,39616.97764,100.0,F1
FALSE,[M-H]-1,-1,1029.73323,1028.72595,10.161,0.07,2,39600.27003,100.0,F1
FALSE,[M-H]-1,-1,955.54201,954.53473,10.582,0.064,3,39594.20246,100.0,F1
FALSE,[M-H]-1,-1,905.87831,904.87103,12.442,0.108,2,39559.29595,100.0,F1
FALSE,[M-H]-1,-1,1041.54561,1040.53833,8.237,0.066,3,39536.7021,100.0,F1
FALSE,[M-H]-1,-1,1106.81135,1105.80408,14.102,0.116,2,39536.07819,100.0,F1
FALSE,[M-H]-1,-1,1490.88594,1489.87866,13.669,0.113,4,39517.91215,100.0,F1
FALSE,[M-H]-1,-1,250.19316,249.18588,1.685,0.097,2,39515.12626,100.0,F1
FALSE,[M-H]-1,-1,915.72243,914.71515,12.236,0.07,2,39496.52449,100.0,F1
FALSE,[M-H]-1,-1,709.49122,708.48395,7.026,0.054,2,39464.97707,100.0,F1
FALSE,[M-H]-1,-1,467.36146,466.35419,4.268,0.128,3,39400.11054,100.0,F1
FALSE,[M-H]-1,-1,517.28053,516.27325,0.836,0.037,2,39372.08773,100.0,F1
FALSE,[M-H]-1,-1,758.9239,757.91663,7.138,0.055,2,39351.99418,100.0,F1
FALSE,[M-H]-1,-1,1108.51912,1107.51184,6.962,0.054,2,39343.7481,100.0,F1
FALSE,[M-H]-1,-1,1567.08027,1566.073,7.786,0.078,2,39340.84095,100.0,F1
FALSE,[M-H]-1,-1,1053.6186,1052.61133,9.136,0.075,2,39310.87375,100.0,F1
FALSE,[M-H]-1,-1,971.54133,970.53406,7.789,0.076,2,39301.92186,100.0,F1
FALSE,[M-H]-1,-1,671.59968,670.59241,12.405,0.086,3,39270.54025,100.0,F1
FALSE,[M-H]-1,-1,809.5865,808.57922,11.585,0.075,2,39265.20352,100.0,F1
FALSE,[M-H]-1,-1,1508.98677,1507.97949,15.623,0.102,4,39245.51173,100.0,F1
FALSE,[M-H]-1,-1,741.37599,740.36871,2.591,0.097,3,39238.60505,100.0,F1
FALSE,[M-H]-1,-1,1545.10286,1544.09558,9.231,0.054,2,39236.93271,100.0,F1
FALSE,[M-H]-1,-1,653.5544,652.54712,10.517,0.077,2,39234.27059,100.0,F1
FALSE,[M-H]-1,-1,1019.66896,1018.66168,11.87,0.114,3,39223.15418,100.0,F1
FALSE,[M-H]-1,-1,755.70143,754.69415,13.922,0.123,3,39219.08517,100.0,F1
FALSE,[M-H]-1,-1,947.54005,946.53278,8.096,0.077,2,39135.03064,100.0,F1
FALSE,[M-H]-1,-1,969.9109,968.90363,18.56,0.168,3,39131.45728,100.0,F1
FALSE,[M-H]-1,-1,601.27931,600.27203,1.375,0.082,2,39106.70684,100.0,F1
FALSE,[M-H]-1,-1,1055.75642,1054.74915,11.214,0.088,3,39079.27486,100.0,F1
FALSE,[M-H]-1,-1,946.63411,945.62683,11.164,0.093,3,39066.64578,100.0,F1
FALSE,[M-H]-1,-1,820.55012,819.54285,7.808,0.057,2,39040.50588,100.0,F1
FALSE,[M-H]-1,-1,766.48463,765.47736,6.462,0.059,3,39039.91261,100.0,F1
FALSE,[M-H]-1,-1,1441.30147,1440.29419,21.718,0.045,2,39012.44056,100.0,F1
FALSE,[M-H]-1,-1,639.58131,638.57404,10.368,0.071,2,38997.31049,100.0,F1
FALSE,[M-H]-1,-1,1143.95479,1142.94751,19.575,0.168,3,38867.43053,100.0,F1
FALSE,[M-H]-1,-1,1012.66615,1011.65887,11.181,0.101,2,38824.0106,100.0,F1
FALSE,[M-H]-1,-1,835.64375,834.63647,12.211,0.123,2,38813.46525,100.0,F1
FALSE,[M-H]-1,-1,1028.85127,1027.84399,15.103,0.101,3,38807.29221,100.0,F1
FALSE,[M-H]-1,-1,1055.66255,1054.65527,7.327,0.053,2,38807.09078,100.0,F1
FALSE,[M-H]-1,-1,1571.95003,1570.94275,13.976,0.144,3,38801.99425,100.0,F1
FALSE,[M-H]-1,-1,711.60206,710.59479,11.519,0.086,3,38783.06144,100.0,F1
FALSE,[M-H]-1,-1,498.33516,497.32788,3.062,0.14,3,38760.84888,100.0,F1
FALSE,[M-H]-1,-1,503.30095,502.29367,1.027,0.089,2,38636.337,100.0,F1
FALSE,[M-H]-1,-1,350.24934,349.24207,2.536,0.048,2,38627.15273,100.0,F1
FALSE,[M-H]-1,-1,985.74446,984.73718,11.487,0.067,2,17298.04879,46.305,F1
FALSE,[M-H]-1,-1,1593.20393,1592.19666,10.494,0.063,3,38564.97243,100.0,F1
FALSE,[M-H]-1,-1,939.50001,938.49274,7.812,0.119,3,38450.9568,100.0,F1
FALSE,[M-H]-1,-1,1101.72359,1100.71631,11.712,0.097,3,38434.84076,100.0,F1
FALSE,[M-H]-1,-1,981.91041,980.90314,18.239,0.151,2,38423.16324,100.0,F1
FALSE,[M-H]-1,-1,1529.17647,1528.16919,9.855,0.058,2,38417.05408,100.0,F1
FALSE,[M-H]-1,-1,877.8481,876.84082,12.441,0.086,2,38396.46697,100.0,F1
FALSE,[M-H]-1,-1,563.39528,562.388,6.355,0.126,2,15311.70327,39.883,F1
FALSE,[M-H]-1,-1,938.51326,937.50598,6.98,0.1,3,38363.13926,100.0,F1
FALSE,[M-H]-1,-1,689.53609,688.52881,9.688,0.101,2,38332.19987,100.0,F1
FALSE,[M-H]-1,-1,1485.11262,1484.10535,9.127,0.044,2,38318.02904,100.0,F1
FALSE,[M-H]-1,-1,1010.79262,1009.78534,13.725,0.149,2,38216.518,100.0,F1
FALSE,[M-H]-1,-1,1373.23677,1372.22949,21.462,0.055,4,38199.9885,100.0,F1
FALSE,[M-H]-1,-1,1483.91292,1482.90564,9.749,0.067,2,38164.0003,100.0,F1
FALSE,[M-H]-1,-1,894.52626,893.51898,7.097,0.051,2,38162.6423,100.0,F1
FALSE,[M-H]-1,-1,583.36476,582.35748,3.001,0.084,2,14028.9454,36.797,F1
FALSE,[M-H]-1,-1,1035.78816,1034.78088,13.275,0.188,3,38122.92191,100.0,F1
FALSE,[M-H]-1,-1,715.636,714.62872,13.492,0.094,2,38117.97442,100.0,F1
FALSE,[M-H]-1,-1,1041.65938,1040.6521,10.827,0.084,2,38100.90404,100.0,F1
FALSE,[M-H]-1,-1,737.69069,736.68341,13.927,0.106,3,38072.03465,100.0,F1
FALSE,[M-H]-1,-1,839.65516,838.64789,12.794,0.117,3,38062.34433,100.0,F1
FALSE,[M-H]-1,-1,793.60151,792.59424,11.1,0.094,2,38058.65902,100.0,F1
FALSE,[M-H]-1,-1,932.63093,931.62366,10.889,0.117,2,38057.54881,100.0,F1
FALSE,[M-H]-1,-1,944.6841,943.67682,10.889,0.089,2,37987.6049,100.0,F1
FALSE,[M-H]-1,-1,707.98482,706.97754,12.328,0.062,2,37971.38092,100.0,F1
FALSE,[M-H]-1,-1,1247.02473,1246.01746,20.079,0.094,4,37898.17568,100.0,F1
FALSE,[M-H]-1,-1,1065.68684,1064.67957,11.194,0.134,2,37871.43439,100.0,F1
FALSE,[M-H]-1,-1,1016.67421,1015.66693,10.653,0.086,3,37846.15063,100.0,F1
FALSE,[M-H]-1,-1,583.34889,582.34161,1.737,0.086,2,37840.70598,100.0,F1
FALSE,[M-H]-1,-1,1499.12483,1498.11755,9.71,0.111,2,37814.31501,100.0,F1
FALSE,[M-H]-1,-1,597.30733,596.30005,1.001,0.048,2,37790.26261,100.0,F1
FALSE,[M-H]-1,-1,905.83491,904.82764,19.608,0.098,4,37772.44751,100.0,F1
FALSE,[M-H]-1,-1,1261.03316,1260.02588,16.882,0.104,3,37755.71023,100.0,F1
FALSE,[M-H]-1,-1,1545.15474,1544.14746,9.685,0.068,2,37742.3808,100.0,F1
FALSE,[M-H]-1,-1,901.84767,900.84039,11.438,0.086,2,37706.57326,100.0,F1
FALSE,[M-H]-1,-1,946.65022,945.64294,11.236,0.098,2,37682.32302,100.0,F1
FALSE,[M-H]-1,-1,294.25609,293.24881,4.746,0.174,2,37657.41348,100.0,F1
FALSE,[M-H]-1,-1,701.59682,700.58954,9.824,0.064,2,37633.83286,100.0,F1
FALSE,[M-H]-1,-1,1597.10457,1596.09729,8.486,0.062,2,37594.06481,100.0,F1
FALSE,[M-H]-1,-1,699.57728,698.57001,11.008,0.096,3,37589.79623,100.0,F1
FALSE,[M-H]-1,-1,1406.92097,1405.9137,13.43,0.11,2,37586.26182,100.0,F1
FALSE,[M-H]-1,-1,751.67372,750.66644,12.446,0.143,2,37578.69647,100.0,F1
FALSE,[M-H]-1,-1,1418.92451,1417.91724,12.563,0.134,3,37547.48769,100.0,F1
FALSE,[M-H]-1,-1,1011.57234,1010.56506,10.612,0.153,2,37547.12409,100.0,F1
FALSE,[M-H]-1,-1,1576.99434,1575.98706,14.626,0.144,3,37502.93205,100.0,F1
FALSE,[M-H]-1,-1,1079.73799,1078.73071,12.775,0.13,3,37480.18663,100.0,F1
FALSE,[M-H]-1,-1,763.57808,762.5708,9.258,0.043,2,37450.47527,100.0,F1
FALSE,[M-H]-1,-1,450.22545,449.21817,0.73,0.06,2,37449.23028,100.0,F1
FALSE,[M-H]-1,-1,1320.91133,1319.90405,13.623,0.115,3,37411.77314,100.0,F1
FALSE,[M-H]-1,-1,677.60847,676.6012,11.43,0.092,2,37410.34743,100.0,F1
FALSE,[M-H]-1,-1,1062.79048,1061.7832,12.575,0.106,3,37399.30632,100.0,F1
FALSE,[M-H]-1,-1,1493.04255,1492.03528,14.957,0.07,4,37368.24043,100.0,F1
FALSE,[M-H]-1,-1,1568.04561,1567.03833,14.211,0.121,4,37262.6673,100.0,F1
FALSE,[M-H]-1,-1,791.14796,790.14069,8.652,0.05,2,37257.22083,100.0,F1
FALSE,[M-H]-1,-1,809.59053,808.58325,11.14,0.127,2,37253.18486,100.0,F1
FALSE,[M-H]-1,-1,360.30342,359.29614,6.358,0.076,2,37237.32597,100.0,F1
FALSE,[M-H]-1,-1,684.53383,683.52655,10.365,0.064,2,37230.50475,100.0,F1
FALSE,[M-H]-1,-1,254.15156,253.14429,0.654,0.075,2,30352.14573,100.0,F1
FALSE,[M-H]-1,-1,887.66273,886.65546,11.48,0.067,2,37210.27538,100.0,F1
FALSE,[M-H]-1,-1,474.2906,473.28333,5.997,0.078,3,37205.71431,100.0,F1
FALSE,[M-H]-1,-1,830.53291,829.52563,10.53,0.079,2,37150.49262,100.0,F1
FALSE,[M-H]-1,-1,1353.96626,1352.95898,18.21,0.163,3,37144.71999,100.0,F1
FALSE,[M-H]-1,-1,771.51893,770.51166,8.213,0.103,2,37139.42824,100.0,F1
FALSE,[M-H]-1,-1,1542.18342,1541.17615,10.354,0.065,2,37129.24476,100.0,F1
FALSE,[M-H]-1,-1,713.68202,712.67474,13.814,0.086,2,37117.664,100.0,F1
FALSE,[M-H]-1,-1,650.64143,649.63416,12.731,0.084,2,37110.96362,100.0,F1
FALSE,[M-H]-1,-1,1493.04426,1492.03699,8.224,0.078,2,37053.23059,100.0,F1
FALSE,[M-H]-1,-1,1041.12019,1040.11292,21.84,0.159,3,37046.85582,100.0,F1
FALSE,[M-H]-1,-1,891.63588,890.6286,12.05,0.107,2,36969.84728,100.0,F1
FALSE,[M-H]-1,-1,1468.96907,1467.96179,15.63,0.108,3,36968.59374,100.0,F1
FALSE,[M-H]-1,-1,1146.51863,1145.51135,7.467,0.09,2,36871.28597,100.0,F1
FALSE,[M-H]-1,-1,688.63472,687.62744,13.821,0.084,2,36813.66707,100.0,F1
FALSE,[M-H]-1,-1,959.61616,958.60889,12.424,0.08,2,36802.26505,100.0,F1
FALSE,[M-H]-1,-1,208.1458,207.13852,0.557,0.064,2,36783.06822,100.0,F1
FALSE,[M-H]-1,-1,1471.097,1470.08972,9.988,0.062,2,36776.19232,100.0,F1
FALSE,[M-H]-1,-1,933.60859,932.60132,8.863,0.075,2,36764.61624,100.0,F1
FALSE,[M-H]-1,-1,581.3492,580.34192,2.19,0.078,2,12548.70173,36.267,F1
FALSE,[M-H]-1,-1,629.31068,628.30341,2.258,0.081,3,36716.64082,100.0,F1
FALSE,[M-H]-1,-1,1087.12337,1086.11609,21.604,0.162,3,36652.572,100.0,F1
FALSE,[M-H]-1,-1,1037.65352,1036.64624,10.373,0.071,2,36652.09874,100.0,F1
FALSE,[M-H]-1,-1,739.66981,738.66254,12.437,0.168,2,36631.79746,100.0,F1
FALSE,[M-H]-1,-1,673.61555,672.60828,13.312,0.089,3,36612.36338,100.0,F1
FALSE,[M-H]-1,-1,812.65877,811.65149,10.838,0.083,3,36544.0294,100.0,F1
FALSE,[M-H]-1,-1,1293.86189,1292.85461,13.834,0.157,2,36509.0542,100.0,F1
FALSE,[M-H]-1,-1,889.61983,888.61255,11.556,0.088,2,36508.90605,100.0,F1
FALSE,[M-H]-1,-1,932.54347,931.53619,7.187,0.072,2,36504.54342,100.0,F1
FALSE,[M-H]-1,-1,676.52949,675.52222,9.653,0.082,2,36468.37943,100.0,F1
FALSE,[M-H]-1,-1,647.26063,646.25336,1.29,0.086,2,36446.52228,100.0,F1
FALSE,[M-H]-1,-1,1128.4853,1127.47803,6.642,0.075,2,36443.80377,100.0,F1
FALSE,[M-H]-1,-1,733.47041,732.46313,7.294,0.083,2,13908.87757,38.166,F1
FALSE,[M-H]-1,-1,805.67824,804.67096,12.345,0.124,2,36436.23487,100.0,F1
FALSE,[M-H]-1,-1,1276.9499,1275.94263,19.047,0.096,3,36379.49559,100.0,F1
FALSE,[M-H]-1,-1,1207.8166,1206.80933,11.234,0.082,2,36348.05603,100.0,F1
FALSE,[M-H]-1,-1,563.99672,562.98944,29.09,0.04,2,36340.66842,100.0,F1
FALSE,[M-H]-1,-1,689.59089,688.58362,12.503,0.076,2,36321.4541,100.0,F1
FALSE,[M-H]-1,-1,1150.74141,1149.73413,10.024,0.093,2,36293.48464,100.0,F1
FALSE,[M-H]-1,-1,1547.11482,1546.10754,10.53,0.056,3,36291.83436,100.0,F1
FALSE,[M-H]-1,-1,859.62349,858.61621,10.812,0.108,2,36276.31858,100.0,F1
FALSE,[M-H]-1,-1,933.8517,932.84442,18.293,0.111,2,36275.17233,100.0,F1
