SPECTRUM - MS,
Top2_40ms.raw,
FTMS + c ESI Full ms [200.0000-1200.0000],
Scan #: 6652,
RT: 27.37,
Data points: 1597,
Mass,Intensity
685.206238,4630.877441
685.436584,25436.84961
686.442505,16213.11719
686.543762,11918.99805
688.522461,55613.52734
689.527039,16979.93945
691.368103,22209.86914
691.418701,43592.82031
692.408936,12718.76465
692.65387,7595.692871
693.530823,15417.79785
694.033142,11090.90332
694.534851,5628.395508
696.438171,12532
696.651184,35316.08984
696.687439,11200.55957
697.362854,10531.86231
697.455872,17457.03711
697.656189,21069.28711
698.256104,77337.49219
698.664001,5867.364258
699.257385,37956.76172
699.934265,4017.760498
700.256165,30499.51367
700.57074,3793.046387
701.256104,18478.61914
701.409546,4187.802246
702.255676,5027.837402
702.501343,4109.037109
702.536743,10085.93164
703.424683,4626.144043
703.507446,13354.27441
704.515869,4345.13623
704.612549,4598.627441
706.536682,4188.750977
706.633667,4936.971191
707.365295,38258.53516
707.540161,4360.26123
708.366028,11070.11133
710.703308,5861.813477
712.680725,5039.564941
713.648499,3973.115234
713.683899,4252.94873
714.588501,6167.326172
715.59375,5058.70166
716.553833,16834
717.561646,4200.007324
717.599854,4697.920898
719.467224,18328.95313
719.542542,5916.374512
719.969055,5476.364258
720.687439,4409.90625
721.507996,54896.02344
722.50647,60711.48828
722.552673,21205.50586
723.054871,20194.55664
723.336914,14372.48145
723.509399,31648.04492
723.553955,5978.963867
724.416321,4305.277832
724.454529,6137.733398
724.719055,5576.003418
725.516785,4558.600098
727.508911,4584.794434
728.604187,4418.577637
730.534302,5157.806152
730.568298,20262.41602
732.549377,41654.02344
732.68512,4548.425293
733.55365,14899.9834
734.570007,4400.412109
735.395874,10015.99707
735.572327,5503.263672
736.433289,10818.3877
740.465515,4440.983398
740.677979,4998.523438
740.714111,12344.71387
741.477051,11870.79395
741.680054,5080.102051
741.985596,4159.399902
742.495972,9818.09668
742.532532,4584.786133
742.618774,11791.28516
744.511047,4256.806152
744.552551,5647.47168
746.526245,13388.4082
746.566223,13550.77051
747.53241,5533.618164
747.573669,4957.156738
748.537231,4135.366211
750.56012,65971.07813
751.390076,11158.06445
751.565491,39555.49219
752.076538,11534.99512
752.570435,14024.76367
752.750122,5587.563965
754.692871,5591.268555
756.635986,12976.35156
758.568481,10104.61231
759.227539,3841.600342
760.584473,38367.52344
761.58728,25976.44141
763.493774,16045.18164
763.993896,5584.941895
764.576904,32545.31836
765.578674,17445.33008
766.533081,4363.380859
766.583435,4797.072754
766.69458,6112.103027
767.363892,5016.479004
768.4776,5928.520508
768.708374,15509.12891
769.549438,4540.812988
769.711731,6271.351563
771.652466,4829.408691
772.276245,24472.47852
772.616577,5265.583496
773.276917,16099.64648
773.661987,8325.267578
774.273865,16248.99707
774.596863,5169.537109
775.274048,4460.947266
776.575317,15425.47461
778.694031,5503.137695
780.596558,10367.7666
781.712158,9352.881836
782.569031,10843.70215
782.723572,16375.71191
783.572388,4914.979004
784.578308,4187.508301
785.502197,4934.711914
785.66748,9466.083008
786.519592,12072.13867
786.601624,21588.35938
787.602295,12620.43555
787.679993,10204.14941
788.536133,5843.77832
788.611511,23495.91016
788.895569,12082.21094
789.613647,8488.74707
790.552734,4780.714355
791.558533,4803.243652
792.705994,4926.521973
794.588013,18091.77539
794.723755,19834.89844
794.932556,10192.44629
795.418091,4751.87793
795.728455,5176.71582
796.582031,12389.44922
796.740417,29511.60156
797.663208,4404.51709
797.743347,14955.54297
798.667053,5095.399414
798.998779,4160.17334
799.680237,10401.14063
801.696411,17411.97656
802.554871,5654.17334
803.545227,20317.24219
804.398743,4924.915527
804.547791,14926.27051
804.605347,10259.89941
805.607178,4587.615723
806.723206,5812.354492
807.727356,4818.925293
808.584106,11857.89648
808.738831,14531.07031
809.740662,5777.297363
810.117554,10543.99512
810.554321,10301.97363
810.756531,18181.22461
811.381714,4220.435059
811.758911,15768.62695
812.503357,5231.64502
813.696533,9446.185547
814.697632,4504.870117
815.711548,16520.55469
816.7146,4786.508301
817.6698,5705.042969
820.739319,21475.21094
821.741943,16173.95508
822.756592,28344.77148
823.6828,4403.798828
823.758545,12906.23731
824.772156,35842.34375
825.695801,13992.83887
825.775452,14136.93652
827.710388,19772.41016
828.715393,5039.562988
829.729126,18496.00586
830.54425,6221.834961
830.731018,5939.513672
831.680603,12137.17188
834.755981,15858.63867
835.485718,3797.064697
835.757751,4546.50293
836.769897,13793.47656
837.772583,10883.03711
838.786743,5339.635742
839.635376,5900.133789
839.709778,4112.513672
841.7276,10183.34766
843.684204,12471.67383
843.740112,5016.665527
845.69873,11143.36719
846.293091,13092.39356
846.652893,16536.51367
846.751831,4698.978516
847.294434,10953.41895
847.757996,5231.204102
848.771912,23124.95508
849.775574,24068.30078
850.786987,32694.95117
851.790894,22867.54297
852.800171,19308.12109
853.725464,15256.01563
853.805969,12091.29688
854.734497,13908.00684
855.741455,16069.37012
856.743164,5813.698242
857.701477,5089.452148
857.756653,12952.99414
858.574707,5242.664063
858.762512,10802.17383
862.786987,4998.22998
863.788391,4874.897949
866.807434,5440.060059
867.742249,4636.753906
869.698669,4240.637207
870.702026,10707.0127
871.713501,9668.28125
872.722839,5118.380371
872.771912,25818.67578
873.773743,13365.97949
874.786377,67274.89063
875.790527,37160.22656
876.802063,74549.77344
877.731506,18921.74805
877.805786,51119.77344
878.815491,26805.78516
879.74176,42448.77734
879.819763,11927.83301
880.746338,27067.36523
880.830811,15912.91992
881.757141,56009.19922
881.83551,10796.20606
882.760559,37687.65234
883.773376,20495.28711
884.778015,8898.960938
885.791077,5339.047852
891.817566,5492.571289
893.700195,13770.54297
894.709656,8607.615234
895.714172,20456.11523
896.721497,14957.90918
896.773926,19699.14648
897.730835,28816.5957
897.77417,5289.049805
898.040833,4431.849609
898.735291,12616.98633
898.786011,72190.03906
899.746887,7283.77002
899.791016,40625.07422
900.802063,119759.5625
901.725403,11247.88867
901.80481,61299.58984
902.817627,186829.1094
903.742371,40760.13281
903.82135,105515.6016
904.69397,17527.33594
904.745361,27389.11523
904.830078,67894.25781
905.698425,10777.35645
905.757324,91234.14844
905.833862,37824.29688
906.761414,45261.85938
906.843079,29523.88672
907.773193,127102.6875
907.853943,11284.36231
908.776794,81562.48438
908.860596,13075.06055
909.785339,42073.55859
910.662598,10442.99707
910.791748,26029.90039
911.663391,6321.380371
911.800476,16211.86328
915.69519,4885.296387
915.815918,12367.72168
916.811218,6196.584961
917.703674,10603.05273
917.821289,15331.96875
918.601013,5838.740723
918.827454,14218.08789
919.714417,26888.11523
919.845398,4648.822266
920.718994,22628.21875
921.729492,57274.9375
922.734558,31499.53711
923.746033,82715.27344
924.75116,41133.49609
925.756104,30884.59961
926.762878,11039.94629
927.773315,9986.760742
928.83429,14783.81055
930.852356,6229.570313
931.850464,6087.535156
932.864441,13214.21777
933.865051,13611.63867
934.880005,5521.232422
935.883606,10315.60254
937.809265,8203.84375
939.819275,14567.69824
940.816589,12878.5957
941.823792,20117.44336
942.828308,25353.98242
943.842773,37435.63281
944.844238,44757.15234
945.849731,17403.83008
946.855652,13821.22168
953.794983,5762.852051
959.586121,4784.161621
959.788452,5505
960.828003,12578.33691
960.897095,13775.13086
961.80426,4383.238281
962.737427,19933.25
962.810669,5595.943848
963.740173,9747.448242
988.92749,5254.985352
993.951416,6193.349121
994.955933,6232.760742
1020.778564,16633.51758
1021.780396,5747.787109
1032.86499,5730.828613
1075.919189,10563.42188
1078.821655,19570.75195
1079.822266,5005.569824
1136.859131,10011.31738
1137.867432,5879.973633
